"","CAMIS","DBA","BUILDING","STREET","ADDRESS_Ext","lon","lat"
"17997",50054512,"PARIS BAGUETTE","264","1ST AVE","264,1ST AVE,New York, NY",-73.9815796,40.7320051
"17998",50054524,"LE CAFE COFFEE","661","LEXINGTON AVE","661,LEXINGTON AVE,New York, NY",-73.9697968,40.7597355
"17999",50054535,"575 PUB ON SECOND","93","2ND AVE","93,2ND AVE,New York, NY",-73.9890863,40.7271823
"18000",50054544,"PEPPA'S JERK CHICKEN","791","PROSPECT PL","791,PROSPECT PL,New York, NY",-73.9504248,40.6744875
"18001",50054551,"BURGER KING/POPEYES","217","E FORDHAM RD","217,E FORDHAM RD,New York, NY",-73.8960238,40.8626089
"18002",50054555,"BURGER KING","2179","WHITE PLAINS RD","2179,WHITE PLAINS RD,New York, NY",-73.8680252,40.8559676
"18003",50054568,"BURGER KING","15929","JAMAICA AVE","15929,JAMAICA AVE,New York, NY",-73.7993905,40.7038539
"18004",50054569,"BURGER KING","2200","BARTOW AVE","2200,BARTOW AVE,New York, NY",-73.8251047,40.8673378
"18005",50054573,"BURGER KING","106","LIBERTY ST","106,LIBERTY ST,New York, NY",-74.011949,40.7096074
"18006",50054574,"SUBWAY RESTAURANT","5987A","BROADWAY","5987A,BROADWAY,New York, NY",-73.8984724,40.8901245
"18007",50054576,"BURGER KING","474","7TH AVE","474,7TH AVE,New York, NY",-73.9901007,40.7521929
"18008",50054578,"THE TWENTY BAR","177","GRAND ST","177,GRAND ST,New York, NY",-73.9609519,40.7145661
"18009",50054583,"BURGER KING","521","E 149TH ST","521,E 149TH ST,New York, NY",-73.9143505,40.8150999
"18010",50054584,"BURGER KING","977","SOUTHERN BLVD","977,SOUTHERN BLVD,New York, NY",-73.892089,40.8221039
"18011",50054588,"THE JUILLIARD SCHOOL(ROSE CAFE)","165","WEST 65 ST","165,WEST 65 ST,New York, NY",-73.9840819,40.774062
"18012",50054592,"TBAAR","1323B","AVENUE U","1323B,AVENUE U,New York, NY",-73.9575259,40.5988348
"18013",50054598,"JUPIOCA","19","HILLEL PL","19,HILLEL PL,New York, NY",-73.9483698,40.6325137
"18014",50054604,"JUSTIN PIZZA","840","RIVER AVE","840,RIVER AVE,New York, NY",-73.9263505,40.8268523
"18015",50054609,"CHINA WOK III","2459","WEBSTER AVE","2459,WEBSTER AVE,New York, NY",-73.8931943,40.8602166
"18016",50054610,"ISTANBUL BAY","8002","5TH AVE","8002,5TH AVE,New York, NY",-74.0243548,40.6257895
"18017",50054612,"DIANNE & ELISABETH","644","10TH AVE","644,10TH AVE,New York, NY",-73.9936833,40.7618094
"18018",50054615,"COBBLESTONE CATERING and FINE FOODS","220","ATLANTIC AVE","220,ATLANTIC AVE,New York, NY",-73.9918457,40.689303
"18019",50054623,"SKYLINE BAR & LOUNGE","1511","WILKINSON AVE","1511,WILKINSON AVE,New York, NY",-73.8425822,40.8529058
"18020",50054628,"GREAT WALL CHINESE RESTAURANT","719","FLATBUSH AVE","719,FLATBUSH AVE,New York, NY",-73.9596088,40.6554632
"18021",50054635,"BURGER KING","327","W 42ND ST","327,W 42ND ST,New York, NY",-73.9909741,40.7579728
"18022",50054637,"BURGER KING","1886","3RD AVE","1886,3RD AVE,New York, NY",-73.9457408,40.7905214
"18023",50054639,"BURGER KING/CINNABON","1313","BROADWAY","1313,BROADWAY,New York, NY",-73.9881414,40.7503862
"18024",50054646,"CHINA ONE RESTAURANT","334","E GUN HILL RD","334,E GUN HILL RD,New York, NY",-73.8733082,40.8784789
"18025",50054655,"MOCHABURGER + SUBS EXPRESS","1603","2ND AVE","1603,2ND AVE,New York, NY",-73.9532948,40.7762259
"18026",50054660,"PINTO GARDEN","117","W 10TH ST","117,W 10TH ST,New York, NY",-73.9994736,40.7348816
"18027",50054661,"CINCO DE MAYO RESTAURANT","1202","CORTELYOU RD","1202,CORTELYOU RD,New York, NY",-73.9668179,40.6399013
"18028",50054664,"MURA","369","5TH AVE","369,5TH AVE,New York, NY",-73.9843574,40.6711531
"18029",50054666,"SHIVRAM'S BAKERY","12905","LIBERTY AVE","12905,LIBERTY AVE,New York, NY",-73.816291,40.689571
"18030",50054674,"FRIENDSHIP FOODS","3622","UNION ST","3622,UNION ST,New York, NY",-73.8280377,40.7631156
"18031",50054686,"PHO SHOP","1716","1ST AVE","1716,1ST AVE,New York, NY",-73.9477887,40.7785117
"18032",50054690,"NEW YORK CHAN CHINESE RESTAURANT","744","NEW LOTS AVE","744,NEW LOTS AVE,New York, NY",-73.882857,40.666044
"18033",50054721,"CROWN FRIED CHICKEN & PIZZA","5930","GLENWOOD RD","5930,GLENWOOD RD,New York, NY",-73.9190288,40.634192
"18034",50054726,"W & Y BAKERY","1703","AVENUE U","1703,AVENUE U,New York, NY",-73.954328,40.5992917
"18035",50054734,"CITY ISLAND CHINESE RESTAURANT","8486","CITY ISLAND AVE","8486,CITY ISLAND AVE,New York, NY",-73.7865113,40.8472646
"18036",50054739,"GRANO","645","5TH AVE","645,5TH AVE,New York, NY",-73.976258,40.7592029
"18037",50054745,"DAO PALATE","329","FLATBUSH AVE","329,FLATBUSH AVE,New York, NY",-73.9727187,40.6779725
"18038",50054749,"STARR BAR","214","STARR ST","214,STARR ST,New York, NY",-73.922903,40.7050538
"18039",50054750,"OVI'S EXPRESS","37","HILLEL PL","37,HILLEL PL,New York, NY",-73.9487704,40.6322451
"18040",50054754,"MCDONALD'S","11401","SUTPHIN BLVD","11401,SUTPHIN BLVD,New York, NY",-73.7938909,40.6862649
"18041",50054760,"OLD LUO YANG","13620","ROOSEVELT AVE","13620,ROOSEVELT AVE,New York, NY",-73.8290528,40.7593211
"18042",50054766,"MANNY'S RESTAURANT AND LOUNGE","3668","BROADWAY","3668,BROADWAY,New York, NY",-73.9471645,40.8305413
"18043",50054770,"GIULIETTA'S CANTINA CLUB","13","CARMINE ST","13,CARMINE ST,New York, NY",-74.0024003,40.730615
"18044",50054780,"GOOD HARVEST","6324","FORT HAMILTON PKWY","6324,FORT HAMILTON PKWY,New York, NY",-74.0085519,40.6314725
"18045",50054788,"T-SWIRL CREPE","7023","AUSTIN ST","7023,AUSTIN ST,New York, NY",-73.84618,40.7208604
"18046",50054792,"BARRY'S BOOTCAMP PARK AVE SOUTH","107","E 27TH ST","107,E 27TH ST,New York, NY",-73.9840102,40.7426667
"18047",50054794,"THE BASAC","15809","NORTHERN BLVD","15809,NORTHERN BLVD,New York, NY",-73.8069366,40.7635279
"18048",50054796,"SUBWAY","3447","JUNCTION BLVD","3447,JUNCTION BLVD,New York, NY",-73.8717348,40.7537432
"18049",50054801,"HEART'S","1207","BROADWAY","1207,BROADWAY,New York, NY",-73.9887644,40.7464057
"18050",50054812,"XI'AN FAMOUS FOOD","37","W 54TH ST","37,W 54TH ST,New York, NY",-73.9772933,40.7621424
"18051",50054822,"NO.1  WOK","260","CYPRESS AVE","260,CYPRESS AVE,New York, NY",-73.9140175,40.8058683
"18052",50054828,"THE NEW PIZZA PROFESSOR","1824","AVENUE M","1824,AVENUE M,New York, NY",-73.9563688,40.6182902
"18053",50054829,"CHIPOTLE MEXICAN GRILL","130","N 4TH ST","130,N 4TH ST,New York, NY",-73.9604638,40.7166513
"18054",50054839,"MAISON KAYSER","841","BROADWAY","841,BROADWAY,New York, NY",-73.9912247,40.7343078
"18055",50054847,"GUADALUPE INN","1","KNICKERBOCKER AVE","1,KNICKERBOCKER AVE,New York, NY",-73.9316422,40.7077412
"18056",50054848,"HART'S","506","FRANKLIN AVE","506,FRANKLIN AVE,New York, NY",-73.9559352,40.6813376
"18057",50054857,"H&H MIDTOWN BAGELS EAST","526","COLUMBUS AVE","526,COLUMBUS AVE,New York, NY",-73.972787,40.7862296
"18058",50054864,"MCBEANS RESTAURANT","1501","FLATBUSH AVE","1501,FLATBUSH AVE,New York, NY",-73.9484723,40.6338323
"18059",50054868,"COFFEE RX","276","88TH ST","276,88TH ST,New York, NY",-74.0320302,40.6220601
"18060",50054875,"SQUISH MARSHMALLOWS","120","SAINT MARKS PL","120,SAINT MARKS PL,New York, NY",-73.984036,40.7268131
"18061",50054887,"TU CASA RESTAURANT AND CATERING","11635","METROPOLITAN AVE","11635,METROPOLITAN AVE,New York, NY",-73.835109,40.707302
"18062",50054890,"THAILICIOUS","75","BAXTER ST","75,BAXTER ST,New York, NY",-73.9998811,40.7162851
"18063",50054893,"NEW DRAGON","4512","162ND ST","4512,162ND ST,New York, NY",-73.8047437,40.756043
"18064",50054896,"SHORTY TANG NOODLE SHOP","98","8TH AVE","98,8TH AVE,New York, NY",-74.00191,40.7402199
"18065",50054899,"MIRA SUSHI","15311","UNION TPKE","15311,UNION TPKE,New York, NY",-73.8101548,40.7198091
"18066",50054906,"SWERVE FITNESS","21","W 46TH ST","21,W 46TH ST,New York, NY",-73.9800245,40.756725
"18067",50054918,"MEXICAN DINER","902","CORTELYOU RD","902,CORTELYOU RD,New York, NY",-73.9696255,40.6387852
"18068",50054927,"STARBUCKS COFFEE COMPANY","250","VESEY ST","250,VESEY ST,New York, NY",-74.016111,40.714167
"18069",50054932,"BROTHERS TAVERNA","2301","STEINWAY ST","2301,STEINWAY ST,New York, NY",-73.908126,40.770787
"18070",50054940,"RAMA THAI CUISINE","881","WOODWARD AVE","881,WOODWARD AVE,New York, NY",-73.90151,40.702598
"18071",50054941,"Fukusuke","304","E 49TH ST","304,E 49TH ST,New York, NY",-73.968642,40.753933
"18072",50054953,"SIX2 RESTAURANT & BAKERY","1101","CLARKSON AVE","1101,CLARKSON AVE,New York, NY",-73.9218022,40.6602982
"18073",50054957,"BAKED BY MELISSA","NKA","JFK INTERNATIONAL AIRPORT","NKA,JFK INTERNATIONAL AIRPORT,New York, NY",-73.7781391,40.6413111
"18074",50054964,"GEO'S PIZZERIA","13512","JAMAICA AVE","13512,JAMAICA AVE,New York, NY",-73.8172403,40.7022819
"18075",50054965,"PA PA THAI CUISINE","1069","1ST AVE","1069,1ST AVE,New York, NY",-73.9625016,40.7593052
"18076",50054967,"JOE COFFEE","2960","BROADWAY","2960,BROADWAY,New York, NY",-73.9631966,40.8079381
"18077",50054979,"EXQUISITO DOMINICAN RESTAURANT","1542","GATES AVE","1542,GATES AVE,New York, NY",-73.9122607,40.6991865
"18078",50054996,"SUSHI FACTORY","772","49TH ST","772,49TH ST,New York, NY",-74.0037411,40.6417804
"18079",50054997,"OKUDA","458","W 17TH ST","458,W 17TH ST,New York, NY",-74.0065518,40.7438296
"18080",50055001,"MICHAEL ANTHONY'S","307","NELSON AVE","307,NELSON AVE,New York, NY",-74.1453859,40.5422866
"18081",50055004,"CALEDONIA","424","AMSTERDAM AVE","424,AMSTERDAM AVE,New York, NY",-73.9778061,40.7841454
"18082",50055011,"FISH CHEEKS","55","BOND ST","55,BOND ST,New York, NY",-73.9926674,40.7257211
"18083",50055022,"BURRITO MARIACHI","189","CHURCH ST","189,CHURCH ST,New York, NY",-74.0069565,40.7157795
"18084",50055023,"BOGATY","9522","AVENUE L","9522,AVENUE L,New York, NY",-73.8961603,40.6379039
"18085",50055033,"SWEET BAKERY","11702","JAMAICA AVE","11702,JAMAICA AVE,New York, NY",-73.832362,40.699336
"18086",50055040,"GREGORY'S COFFEE","551","MADISON AVE","551,MADISON AVE,New York, NY",-73.972956,40.7610454
"18087",50055044,"TONY'S FAMOUS PIZZA","10918","JAMAICA AVE","10918,JAMAICA AVE,New York, NY",-73.8381523,40.6959933
"18088",50055046,"DON ALEX RESTAURANT","9544","ROOSEVELT AVE","9544,ROOSEVELT AVE,New York, NY",-73.8699098,40.7489737
"18089",50055051,"ALBERO","667","CLASSON AVE","667,CLASSON AVE,New York, NY",-73.9589659,40.6773247
"18090",50055066,"SISTINA","24","E 81ST ST","24,E 81ST ST,New York, NY",-73.9616751,40.7775913
"18091",50055077,"PUBLIQUE ESPRESSO","420","W 118TH ST","420,W 118TH ST,New York, NY",-73.959671,40.807792
"18092",50055078,"DOS TOROS","119","W 40TH ST","119,W 40TH ST,New York, NY",-73.9860857,40.7541888
"18093",50055081,"ANDAZ 5TH AVENUE","485","5TH AVE","485,5TH AVE,New York, NY",-73.9809527,40.7528333
"18094",50055096,"YOGURT CITY","2510","HYLAN BLVD","2510,HYLAN BLVD,New York, NY",-74.1094403,40.5698785
"18095",50055103,"Golden Krust Caribbean Bakery & Grill","14710","ROCKAWAY BLVD","14710,ROCKAWAY BLVD,New York, NY",-73.7903822,40.6731762
"18096",50055106,"THE BETTERED BAGEL","1777","SOUTH AVE","1777,SOUTH AVE,New York, NY",-74.1936773,40.6013616
"18097",50055112,"TRIO RESTAURANT","18134","UNION TPKE","18134,UNION TPKE,New York, NY",-73.7862358,40.7273958
"18098",50055119,"MOTORINO","510","COLUMBUS AVE","510,COLUMBUS AVE,New York, NY",-73.9730317,40.7856872
"18099",50055122,"LOS MARISCOS","409","W 15TH ST","409,W 15TH ST,New York, NY",-74.0056454,40.7420723
"18100",50055123,"CHIPOTLE MEXCIAN GRILL # 2760","2614","JACKSON AVE","2614,JACKSON AVE,New York, NY",-73.9416731,40.7471436
"18101",50055124,"ST KILDA COFFEE","328","W 44TH ST","328,W 44TH ST,New York, NY",-73.9902301,40.7588772
"18102",50055125,"CHIPOTLE MEXICAN GRILL","2166","NOSTRAND AVE","2166,NOSTRAND AVE,New York, NY",-73.9478837,40.632052
"18103",50055132,"BURGER INC","353","W 14TH ST","353,W 14TH ST,New York, NY",-74.0046301,40.7409959
"18104",50055139,"TIGER BOX","169","PARK AVE","169,PARK AVE,New York, NY",-73.9776069,40.7532326
"18105",50055156,"DRUNKEN DUMPLING","137","1ST AVE","137,1ST AVE,New York, NY",-73.9853215,40.7279609
"18106",50055159,"MASAKARI FUSION","1631","SHEEPSHEAD BAY RD","1631,SHEEPSHEAD BAY RD,New York, NY",-73.952319,40.586981
"18107",50055163,"KENNEDY FRIED CHICKEN & PIZZA","1","W 137TH ST","1,W 137TH ST,New York, NY",-73.9368675,40.8142482
"18108",50055164,"HOOPS CABARET AND SPORTS BAR","48","W 33RD ST","48,W 33RD ST,New York, NY",-73.9873082,40.7485482
"18109",50055172,"ROYAL SEAFOOD CUISINE","103-105","MOTT ST","103-105,MOTT ST,New York, NY",-73.9976358,40.7172658
"18110",50055183,"SUBWAY","507","E 161ST ST","507,E 161ST ST,New York, NY",-73.9104868,40.8232615
"18111",50055192,"CAFE DI GIORNO","62","AVENUE U","62,AVENUE U,New York, NY",-73.9820158,40.5957931
"18112",50055210,"RESTAURANT ASSOCIATES, INC","1133","AVE OF AMERICAS","1133,AVE OF AMERICAS,New York, NY",-73.983788,40.75582
"18113",50055215,"FRANKLIN820","820","FRANKLIN AVE","820,FRANKLIN AVE,New York, NY",-73.9585384,40.6699911
"18114",50055225,"STARBUCKS COFFEE","815","HUTCHINSON RIVER PKWY","815,HUTCHINSON RIVER PKWY,New York, NY",-73.8373024,40.8235586
"18115",50055231,"BOCADITO BISTRO","4863","BROADWAY","4863,BROADWAY,New York, NY",-73.9239719,40.8668681
"18116",50055234,"Sugar Fish","33","E 20TH ST","33,E 20TH ST,New York, NY",-73.9888151,40.7390425
"18117",50055236,"NAKED CRAB","3916","COLLEGE POINT BLVD","3916,COLLEGE POINT BLVD,New York, NY",-73.834698,40.7584472
"18118",50055238,"RIVER JAPANESE CUISINE","3718","MAIN ST","3718,MAIN ST,New York, NY",-73.8311117,40.7609682
"18119",50055239,"RETRO FITNESS","9273","QUEENS BLVD","9273,QUEENS BLVD,New York, NY",-73.8662984,40.7323055
"18120",50055243,"THAI VILLA","5","E 19TH ST","5,E 19TH ST,New York, NY",-73.9906637,40.7390081
"18121",50055248,"BELLE","2363","A C POWELL BLVD","2363,A C POWELL BLVD,New York, NY",-73.9417514,40.8173437
"18122",50055262,"VIA TRENTA PIZZOTECA","536","W 30TH ST","536,W 30TH ST,New York, NY",-74.0029068,40.7528625
"18123",50055290,"196 LOVING TEA","196","CANAL ST","196,CANAL ST,New York, NY",-73.9983186,40.7166817
"18124",50055292,"VEE'S RESTAURANT","967","NOSTRAND AVE","967,NOSTRAND AVE,New York, NY",-73.9508334,40.6650224
"18125",50055296,"SAPPHIRE 39","20","W 39TH ST","20,W 39TH ST,New York, NY",-73.9835424,40.7518647
"18126",50055302,"THE RAMBLE CAFE","10","HUDSON YARDS","10,HUDSON YARDS,New York, NY",-74.0016428,40.7527246
"18127",50055303,"SCHOLASTIC PUBLICATIONS CAFE","557","BROADWAY","557,BROADWAY,New York, NY",-73.9983888,40.7240463
"18128",50055312,"EAST 21 FOREVER","7126","ROOSEVELT AVE","7126,ROOSEVELT AVE,New York, NY",-73.8939518,40.746446
"18129",50055322,"GOURMET TO GO","141","DREISER LOOP","141,DREISER LOOP,New York, NY",-73.8283703,40.8775483
"18130",50055324,"969 NYC COFFEE","3761","80TH ST","3761,80TH ST,New York, NY",-73.885544,40.747795
"18131",50055329,"MANJARES MEXICO","4408","BROADWAY","4408,BROADWAY,New York, NY",-73.9331919,40.8549635
"18132",50055331,"CAFE ON RALPH","86","RALPH AVE","86,RALPH AVE,New York, NY",-73.9237968,40.6871563
"18133",50055335,"WEI ZHI JIA US RESTAURANT","5402","FLUSHING AVE","5402,FLUSHING AVE,New York, NY",-73.9131908,40.7148333
"18134",50055338,"J C GREEN LIFE NYC","1343","OGDEN AVE","1343,OGDEN AVE,New York, NY",-73.925557,40.8411305
"18135",50055342,"CAFE KISKEYA","27111","UNION TPKE","27111,UNION TPKE,New York, NY",-73.7029617,40.7522033
"18136",50055343,"BAMBOO HOUSE","13458","SPRINGFIELD BLVD","13458,SPRINGFIELD BLVD,New York, NY",-73.7543194,40.6788951
"18137",50055346,"SOPHIE'S CUBAN CUISINE","1015","AVENUE OF THE AMERICAS","1015,AVENUE OF THE AMERICAS,New York, NY",-73.9863396,40.7522765
"18138",50055359,"OPS","346","HIMROD ST","346,HIMROD ST,New York, NY",-73.9171775,40.7026349
"18139",50055362,"DUNKIN DONUTS","625","8TH AVE","625,8TH AVE,New York, NY",-73.9917714,40.7568916
"18140",50055367,"EL SABOR CARIBENO RESTAURANT","1062","BROADWAY","1062,BROADWAY,New York, NY",-73.931648,40.6947711
"18141",50055368,"THE WING","45","E 20TH ST","45,E 20TH ST,New York, NY",-73.9883559,40.7387844
"18142",50055371,"BROCCOLINO SMITH STREET","213","SMITH ST","213,SMITH ST,New York, NY",-73.9916672,40.6844788
"18143",50055374,"FLORA BAR","945","MADISON AVE","945,MADISON AVE,New York, NY",-73.9638103,40.7734392
"18144",50055382,"ANGELICA'S CAFE","424","CHURCH AVE","424,CHURCH AVE,New York, NY",-73.9758372,40.6441523
"18145",50055386,"GRAMERCY FARMER & THE FISH","247A","PARK AVE S","247A,PARK AVE S,New York, NY",-73.9875664,40.7380131
"18146",50055387,"MORRITO'S CAFE","4005","13TH AVE","4005,13TH AVE,New York, NY",-73.9868361,40.6398592
"18147",50055391,"KING WOK","7925","MAIN ST","7925,MAIN ST,New York, NY",-73.816772,40.718443
"18148",50055392,"BRAVO AFRICAN RESTAURANT 2","3744","WHITE PLAINS RD","3744,WHITE PLAINS RD,New York, NY",-73.8629717,40.8826968
"18149",50055393,"THREE SEAT ESPRESSO","137","AVENUE A","137,AVENUE A,New York, NY",-73.9830259,40.7270945
"18150",50055395,"NATHAN'S","5100","KINGS PLZ","5100,KINGS PLZ,New York, NY",-73.9208363,40.6104056
"18151",50055396,"MCDONALD'S","136","W 3RD ST","136,W 3RD ST,New York, NY",-74.0011149,40.7307914
"18152",50055398,"URBANA","1305","53RD ST","1305,53RD ST,New York, NY",-73.9940447,40.6327431
"18153",50055399,"MCDONALD'S","490","8TH AVE","490,8TH AVE,New York, NY",-73.9928762,40.7525294
"18154",50055402,"CURRY & KEBAB","3111","BAINBRIDGE AVE","3111,BAINBRIDGE AVE,New York, NY",-73.8796133,40.8740582
"18155",50055403,"TACO DUMBO","117","ADAMS ST","117,ADAMS ST,New York, NY",-73.9881456,40.7005824
"18156",50055405,"ITALIENNE","19","W 24TH ST","19,W 24TH ST,New York, NY",-73.9903997,40.7430664
"18157",50055406,"CARTHAGE MUST BE DESTROYED","61","MEADOW ST","61,MEADOW ST,New York, NY",-73.9346189,40.7113627
"18158",50055407,"THE DEEP END","1080","WYCKOFF AVE","1080,WYCKOFF AVE,New York, NY",-73.9028066,40.6943316
"18159",50055414,"SALEM'S HOUR","1110","NOSTRAND AVE","1110,NOSTRAND AVE,New York, NY",-73.9509988,40.660598
"18160",50055419,"KIRKLAND & ELLIS CONFERENCE ROOMS","601","LEXINGTON AVE","601,LEXINGTON AVE,New York, NY",-73.9701916,40.7584868
"18161",50055420,"STARBUCKS","245","E 93RD ST","245,E 93RD ST,New York, NY",-73.9486347,40.7828524
"18162",50055426,"OUSIA","629","W 57TH ST","629,W 57TH ST,New York, NY",-73.9925681,40.7709893
"18163",50055438,"CINNABON/AUNTIE ANNE'S","6135","JUNCTION BLVD","6135,JUNCTION BLVD,New York, NY",-73.8638683,40.7333948
"18164",50055447,"JOHNNY & VIVI'S","13655","ROOSEVELT AVE","13655,ROOSEVELT AVE,New York, NY",-73.8281716,40.7602851
"18165",50055457,"SEVEN POINT ESPRESSO","637","WASHINGTON AVE","637,WASHINGTON AVE,New York, NY",-73.9636265,40.6783358
"18166",50055462,"PUGLIA OF HESTER ST","4200","HYLAN BLVD","4200,HYLAN BLVD,New York, NY",-74.149847,40.537447
"18167",50055470,"NON SOLO PIADA","302","W 37TH ST","302,W 37TH ST,New York, NY",-73.9926227,40.7540758
"18168",50055486,"WOW CAFE AND GRILL","12","BRIGHTON 11TH ST","12,BRIGHTON 11TH ST,New York, NY",-73.9564934,40.5822032
"18169",50055495,"I X CAFE","43","LINCOLN RD","43,LINCOLN RD,New York, NY",-73.9613505,40.6610144
"18170",50055497,"GARDEN CITY CHINESE RESTAURANT","22401","MERRICK BLVD","22401,MERRICK BLVD,New York, NY",-73.7452574,40.6780459
"18171",50055501,"VANITY GENTLEMEN'S LOUNGE","7714","QUEENS BLVD","7714,QUEENS BLVD,New York, NY",-73.885663,40.7380562
"18172",50055502,"PROFIT CHINESE RESTAURANT II","643","2ND AVE","643,2ND AVE,New York, NY",-73.975576,40.745651
"18173",50055512,"BROOKLYN ROASTING COMPANY","1","DEKALB AVE","1,DEKALB AVE,New York, NY",-73.9831113,40.6904102
"18174",50055515,"THE BEERKEEPER","5815","WOODSIDE AVE","5815,WOODSIDE AVE,New York, NY",-73.9057315,40.7455807
"18175",50055527,"GREAT FLAVOR RESTAURANT","1489","SAINT JOHNS PL","1489,SAINT JOHNS PL,New York, NY",-73.9286685,40.6707635
"18176",50055536,"Dairy Queen Grill & Chill","2005","FOREST AVE","2005,FOREST AVE,New York, NY",-74.1560627,40.6262053
"18177",50055552,"IPIC THEATERS","11","FULTON ST","11,FULTON ST,New York, NY",-73.993678,40.702877
"18178",50055553,"JAMAICAN COOKSPOT","218","W 116TH ST","218,W 116TH ST,New York, NY",-73.9535015,40.8033485
"18179",50055556,"SALLY ROOTS","195","WYCKOFF AVE","195,WYCKOFF AVE,New York, NY",-73.9163519,40.7027887
"18180",50055557,"GEORGE'S SOUVLAKI OF ASTORIA AND MORE","7006","FORT HAMILTON PKWY","7006,FORT HAMILTON PKWY,New York, NY",-74.0133377,40.6281952
"18181",50055559,"JUICES FOR LIFE BK","277","MALCOLM X BLVD","277,MALCOLM X BLVD,New York, NY",-73.9288867,40.6828981
"18182",50055565,"REBECCA'S","610","BUSHWICK AVE","610,BUSHWICK AVE,New York, NY",-73.9342432,40.6982013
"18183",50055582,"CHINA STAR","1370","PENNSYLVANIA AVE","1370,PENNSYLVANIA AVE,New York, NY",-73.883472,40.6465788
"18184",50055587,"FUNFEST","6161","STRICKLAND AVE","6161,STRICKLAND AVE,New York, NY",-73.9130186,40.612698
"18185",50055588,"SWEET MAY'S BAKERY","10613","LIBERTY AVE","10613,LIBERTY AVE,New York, NY",-73.8346811,40.6834339
